Year,Month,Day,Hour,Week,Tapioca Pearls (Boba),Lychee Jelly,Aloe Vera Bits,Grass Jelly,Fresh Milk,Red Beans,Cups (Regular),Straws (Regular),Straws (Jumbo),Napkins (Regular),To-Go Bags (Small),Lids (Dome),Lids (Flat),Condiment Station Supplies,Taro,Matcha,Brown Sugar,Black Sugar,Strawberry Milk Cream,Mango Milk Cream,Sago,Crystal Jelly,Jasmine Green Tea Leaves,Passion Fruit Tea Leaves,Oolong Tea Leaves
2025,4,3,4,44,9,12,2,3,21,3,42,33,9,42,42,6,36,27,3,9,6,9,6,1,1,1,6,6,2
2025,4,3,5,44,8,10,3,1,9,3,31,23,8,31,31,1,30,15,5,5,3,3,1,3,3,3,5,5,3
2025,4,3,6,44,7,8,2,3,12,2,33,26,7,33,33,2,31,17,2,5,5,6,2,6,6,6,4,4,2
2025,4,3,7,44,6,2,4,3,15,6,36,30,6,36,36,5,31,22,4,8,2,5,5,5,5,5,4,1,4
2025,4,3,8,44,7,6,3,6,18,6,39,32,7,39,39,5,34,26,2,8,5,8,5,2,2,2,5,3,3
2025,4,3,9,44,8,10,3,5,15,2,33,25,8,33,33,1,32,22,2,8,6,11,1,2,2,2,1,5,3
2025,4,3,10,44,3,10,5,6,14,5,38,35,3,38,38,3,35,21,1,9,2,10,3,5,5,5,2,5,5
2025,4,3,11,44,5,4,5,3,14,3,28,23,5,28,28,2,26,18,1,8,4,8,2,2,2,2,1,2,5
2025,4,4,0,44,6,6,2,6,17,3,38,32,6,38,38,4,34,24,1,8,5,11,4,4,4,4,5,3,2
2025,4,4,1,44,4,4,5,3,6,3,24,20,4,24,24,1,23,12,3,4,1,4,1,3,3,3,2,2,5
2025,4,4,2,44,12,2,5,4,14,1,35,23,12,35,35,1,34,24,6,7,6,10,1,4,4,4,1,1,5
2025,4,4,3,44,2,6,6,5,17,5,38,36,2,38,38,5,33,23,1,11,1,11,5,3,3,3,3,3,6
2025,4,4,4,44,5,6,5,6,12,2,39,34,5,39,39,4,35,20,2,5,3,9,4,5,5,5,6,3,5
2025,4,4,5,44,7,4,6,1,15,3,35,28,7,35,35,6,29,21,5,7,2,5,6,1,1,1,5,2,6
2025,4,4,6,44,6,2,3,1,14,5,30,24,6,30,30,4,26,18,3,7,3,3,4,6,6,6,2,1,3
2025,4,4,7,44,9,10,3,6,17,2,40,31,9,40,40,5,35,27,4,7,5,11,5,2,2,2,3,5,3
2025,4,4,8,44,8,8,1,2,14,3,30,22,8,30,30,2,28,18,2,6,6,5,2,2,2,2,5,4,1
2025,4,4,9,44,3,8,6,2,12,5,29,26,3,29,29,4,25,16,2,7,1,4,4,2,2,2,1,4,6
2025,4,4,10,44,5,12,3,4,9,3,30,25,5,30,30,2,28,17,4,6,1,7,2,3,3,3,1,6,3
2025,4,4,11,44,6,4,3,1,16,6,36,30,6,36,36,1,35,20,3,12,3,7,1,5,5,5,6,2,3
2025,4,5,0,45,12,8,1,6,16,1,38,26,12,38,38,3,35,28,6,7,6,12,3,4,4,4,1,4,1
2025,4,5,1,45,4,10,1,6,10,3,29,25,4,29,29,2,27,17,1,5,3,8,2,3,3,3,3,5,1
2025,4,5,2,45,12,12,2,6,19,6,42,30,12,42,42,6,36,31,6,7,6,7,6,1,1,1,2,6,2
2025,4,5,3,45,7,12,6,1,14,2,41,34,7,41,41,6,35,18,3,4,4,3,6,5,5,5,6,6,6
2025,4,5,4,45,5,10,4,5,12,1,35,30,5,35,35,4,31,18,1,4,4,8,4,6,6,6,2,5,4
2025,4,5,5,45,8,8,5,1,10,5,34,26,8,34,34,2,32,17,6,6,2,2,2,4,4,4,4,4,5
2025,4,5,6,45,9,2,1,5,18,6,38,29,9,38,38,2,36,26,3,10,6,9,2,4,4,4,6,1,1
2025,4,5,7,45,7,2,2,6,15,5,36,29,7,36,36,3,33,25,4,9,3,10,3,5,5,5,3,1,2
2025,4,5,8,45,7,8,2,1,20,6,39,32,7,39,39,6,33,24,3,10,4,5,6,3,3,3,6,4,2
2025,4,5,9,45,8,12,1,6,15,5,35,27,8,35,35,2,33,25,4,9,4,10,2,1,1,1,2,6,1
2025,4,5,10,45,9,10,2,3,21,6,40,31,9,40,40,4,36,27,3,11,6,8,4,5,5,5,1,5,2
2025,4,5,11,45,10,4,3,6,12,5,37,27,10,37,37,2,35,24,6,6,4,7,2,3,3,3,5,2,3
2025,4,6,0,45,3,6,2,1,8,4,25,22,3,25,25,1,24,10,1,5,2,2,1,4,4,4,6,3,2
2025,4,6,1,45,7,4,5,2,17,4,35,28,7,35,35,4,31,20,1,7,6,5,4,5,5,5,3,2,5
2025,4,6,2,45,4,10,6,3,11,4,33,29,4,33,33,1,32,17,3,9,1,8,1,4,4,4,1,5,6
2025,4,6,3,45,10,6,6,2,17,6,41,31,10,41,41,6,35,25,6,7,4,3,6,5,5,5,2,3,6
2025,4,6,4,45,10,8,3,1,13,3,39,29,10,39,39,4,35,20,6,5,4,3,4,6,6,6,6,4,3
2025,4,6,5,45,8,4,2,4,11,3,32,24,8,32,32,1,31,20,5,7,3,8,1,5,5,5,3,2,2
2025,4,6,6,45,8,10,2,5,17,4,34,26,8,34,34,6,28,24,2,5,6,6,6,1,1,1,2,5,2
2025,4,6,7,45,7,8,6,4,9,4,31,24,7,31,31,1,30,17,4,5,3,5,1,3,3,3,1,4,6
2025,4,6,8,45,9,8,3,3,16,3,42,33,9,42,42,3,39,24,5,9,4,9,3,6,6,6,5,4,3
2025,4,6,9,45,10,8,2,5,14,3,39,29,10,39,39,3,36,24,5,6,5,8,3,3,3,3,6,4,2
2025,4,6,10,45,11,4,1,2,15,2,33,22,11,33,33,3,30,23,6,7,5,7,3,6,6,6,1,2,1
2025,4,6,11,45,5,4,2,1,13,4,28,23,5,28,28,4,24,17,3,7,2,4,4,6,6,6,1,2,2
2025,4,7,0,45,4,2,5,4,14,5,30,26,4,30,30,6,24,20,2,6,2,5,6,1,1,1,3,1,5
2025,4,7,1,45,9,6,5,1,16,4,32,23,9,32,32,4,28,20,3,6,6,3,4,2,2,2,2,3,5
2025,4,7,2,45,4,12,2,1,8,1,28,24,4,28,28,3,25,11,2,3,2,3,3,5,5,5,4,6,2
2025,4,7,3,45,9,8,1,4,12,3,36,27,9,36,36,2,34,21,5,6,4,7,2,6,6,6,4,4,1
2025,4,7,4,45,9,6,5,4,7,1,31,22,9,31,31,1,30,17,6,3,3,6,1,2,2,2,4,3,5
2025,4,7,5,45,4,8,4,6,14,4,33,29,4,33,33,3,30,21,1,8,3,10,3,1,1,1,3,4,4
2025,4,7,6,45,7,10,1,3,13,3,32,25,7,32,32,2,30,18,2,6,5,6,2,3,3,3,5,5,1
2025,4,7,7,45,6,10,3,3,17,6,39,33,6,39,39,5,34,25,5,11,1,8,5,4,4,4,2,5,3
2025,4,7,8,45,6,10,5,6,12,1,35,29,6,35,35,4,31,23,5,7,1,12,4,1,1,1,1,5,5
2025,4,7,9,45,6,6,5,1,15,6,35,29,6,35,35,1,34,18,2,10,4,5,1,5,5,5,4,3,5
2025,4,7,10,45,10,2,1,4,15,4,27,17,10,27,27,2,25,23,4,7,6,7,2,1,1,1,1,1,1
2025,4,7,11,45,9,4,6,6,16,1,42,33,9,42,42,4,38,26,4,7,5,12,4,3,3,3,5,2,6
2025,4,8,0,45,7,8,5,2,19,6,44,37,7,44,44,4,40,24,3,11,4,7,4,5,5,5,6,4,5
2025,4,8,1,45,7,2,2,2,15,5,31,24,7,31,31,2,29,22,5,11,2,8,2,3,3,3,3,1,2
2025,4,8,2,45,9,8,4,3,14,5,35,26,9,35,35,1,34,22,5,9,4,7,1,4,4,4,1,4,4
2025,4,8,3,45,10,12,6,6,14,2,40,30,10,40,40,4,36,24,4,4,6,8,4,1,1,1,3,6,6
2025,4,8,4,45,9,8,4,2,17,6,42,33,9,42,42,1,41,24,5,12,4,8,1,6,6,6,4,4,4
2025,4,8,5,45,3,6,5,4,15,3,39,36,3,39,39,6,33,21,2,8,1,9,6,6,6,6,4,3,5
2025,4,8,6,45,8,8,1,6,15,2,39,31,8,39,39,3,36,23,2,6,6,10,3,5,5,5,6,4,1
2025,4,8,7,45,6,4,6,6,15,5,38,32,6,38,38,1,37,24,3,11,3,12,1,5,5,5,1,2,6
2025,4,8,8,45,8,2,4,3,10,1,33,25,8,33,33,4,29,18,5,3,3,5,4,4,4,4,6,1,4
2025,4,8,9,45,3,12,4,5,10,3,35,32,3,35,35,3,32,16,1,5,2,7,3,5,5,5,4,6,4
2025,4,8,10,45,10,6,5,5,17,4,41,31,10,41,41,5,36,26,4,6,6,7,5,3,3,3,4,3,5
2025,4,8,11,45,9,8,3,4,13,1,39,30,9,39,39,2,37,22,5,7,4,10,2,4,4,4,6,4,3
2025,4,9,0,45,9,6,3,3,11,1,33,24,9,33,33,4,29,20,6,4,3,6,4,4,4,4,3,3,3
2025,4,9,1,45,8,2,3,4,13,4,31,23,8,31,31,1,30,22,5,9,3,9,1,2,2,2,3,1,3
2025,4,9,2,45,9,12,2,5,13,4,37,28,9,37,37,1,36,23,5,8,4,9,1,3,3,3,3,6,2
2025,4,9,3,45,11,10,4,2,13,2,35,24,11,35,35,3,32,20,5,4,6,4,3,2,2,2,4,5,4
2025,4,9,4,45,3,2,6,1,6,1,25,22,3,25,25,1,24,9,2,4,1,4,1,4,4,4,5,1,6
2025,4,9,5,45,6,6,5,2,15,1,33,27,6,33,33,6,27,21,4,7,2,8,6,3,3,3,1,3,5
2025,4,9,6,45,5,10,2,1,13,6,31,26,5,31,31,3,28,17,3,8,2,3,3,3,3,3,4,5,2
2025,4,9,7,45,8,12,5,2,12,4,33,25,8,33,33,2,31,17,3,5,5,3,2,2,2,2,3,6,5
2025,4,9,8,45,10,12,5,5,14,2,44,34,10,44,44,5,39,23,4,3,6,6,5,5,5,5,5,6,5
2025,4,9,9,45,2,2,5,4,15,5,37,35,2,37,37,4,33,20,1,10,1,9,4,5,5,5,6,1,5
2025,4,9,10,45,7,6,1,3,9,3,32,25,7,32,32,4,28,18,6,4,1,4,4,5,5,5,5,3,1
2025,4,9,11,45,6,12,3,2,13,5,39,33,6,39,39,3,36,20,5,9,1,6,3,5,5,5,5,6,3
2025,4,10,0,45,6,12,6,2,10,1,38,32,6,38,38,6,32,17,5,3,1,4,6,6,6,6,3,6,6
2025,4,10,1,45,3,6,6,6,18,5,44,41,3,44,44,6,38,26,2,11,1,12,6,3,3,3,6,3,6
2025,4,10,2,45,8,2,2,6,10,4,29,21,8,29,29,2,27,21,5,5,3,7,2,4,4,4,1,1,2
2025,4,10,3,45,11,12,6,6,16,1,46,35,11,46,46,4,42,27,5,6,6,11,4,4,4,4,3,6,6
2025,4,10,4,45,8,12,3,6,21,5,46,38,8,46,46,4,42,29,2,11,6,12,4,6,6,6,2,6,3
2025,4,10,5,45,9,10,3,3,14,4,32,23,9,32,32,5,27,22,5,5,4,4,5,1,1,1,1,5,3
2025,4,10,6,45,5,2,6,3,7,1,28,23,5,28,28,2,26,13,3,3,2,5,2,2,2,2,6,1,6
2025,4,10,7,45,7,8,5,4,19,6,38,31,7,38,38,5,33,25,2,9,5,7,5,1,1,1,3,4,5
2025,4,10,8,45,6,10,4,3,20,5,40,34,6,40,40,6,34,25,2,10,4,8,6,5,5,5,1,5,4
2025,4,10,9,45,11,6,4,4,14,4,38,27,11,38,38,3,35,24,6,6,5,6,3,4,4,4,3,3,4
2025,4,10,10,45,3,8,2,4,8,2,24,21,3,24,24,1,23,14,2,6,1,8,1,1,1,1,3,4,2
2025,4,10,11,45,12,2,1,6,21,6,41,29,12,41,41,3,38,33,6,12,6,12,3,3,3,3,3,1,1
2025,4,11,0,45,12,12,5,5,19,4,52,40,12,52,52,6,46,30,6,7,6,8,6,5,5,5,6,6,5
2025,4,11,1,45,8,4,3,1,12,2,33,25,8,33,33,2,31,17,4,6,4,5,2,6,6,6,5,2,3
2025,4,11,2,45,6,2,4,4,7,3,27,21,6,27,27,1,26,16,5,5,1,6,1,3,3,3,3,1,4
2025,4,11,3,45,5,8,4,3,10,1,29,24,5,29,29,5,24,17,4,4,1,6,5,1,1,1,3,4,4
2025,4,11,4,45,3,4,1,3,12,4,25,22,3,25,25,4,21,16,1,6,2,5,4,4,4,4,2,2,1
2025,4,11,5,45,6,8,3,1,17,4,33,27,6,33,33,3,30,20,2,10,4,7,3,3,3,3,3,4,3
2025,4,11,6,45,5,2,2,3,15,4,30,25,5,30,30,5,25,19,1,6,4,5,5,2,2,2,6,1,2
2025,4,11,7,45,7,6,3,5,9,4,32,25,7,32,32,1,31,19,5,6,2,7,1,5,5,5,2,3,3
2025,4,11,8,45,10,12,6,2,15,1,39,29,10,39,39,3,36,21,4,6,6,7,3,1,1,1,5,6,6
2025,4,11,9,45,9,2,2,4,14,3,29,20,9,29,29,6,23,23,5,4,4,5,6,2,2,2,1,1,2
2025,4,11,10,45,6,12,3,4,13,5,38,32,6,38,38,5,33,21,4,6,2,5,5,4,4,4,4,6,3
2025,4,11,11,45,4,2,6,4,14,4,36,32,4,36,36,4,32,19,1,7,3,7,4,4,4,4,6,1,6
2025,4,12,0,46,9,12,4,4,19,4,40,31,9,40,40,6,34,26,3,7,6,7,6,3,3,3,1,6,4
2025,4,12,1,46,12,10,3,1,18,1,40,28,12,40,40,5,35,25,6,7,6,7,5,3,3,3,4,5,3
2025,4,12,2,46,6,6,4,4,16,6,36,30,6,36,36,1,35,23,3,12,3,10,1,1,1,1,5,3,4
2025,4,12,3,46,6,12,3,4,20,5,42,36,6,42,42,4,38,25,1,11,5,10,4,2,2,2,6,6,3
2025,4,12,4,46,7,8,4,3,10,3,36,29,7,36,36,1,35,19,6,8,1,8,1,4,4,4,5,4,4
2025,4,12,5,46,3,6,2,5,10,4,28,25,3,28,28,3,25,16,1,5,2,6,3,1,1,1,6,3,2
2025,4,12,6,46,9,6,3,6,11,1,37,28,9,37,37,5,32,23,6,3,3,8,5,2,2,2,6,3,3
2025,4,12,7,46,6,8,3,2,16,6,29,23,6,29,29,2,27,19,1,9,5,5,2,1,1,1,2,4,3
2025,4,12,8,46,6,8,2,3,9,1,26,20,6,26,26,1,25,13,1,3,5,5,1,1,1,1,6,4,2
2025,4,12,9,46,10,6,3,3,15,3,33,23,10,33,33,3,30,22,4,6,6,6,3,3,3,3,2,3,3
2025,4,12,10,46,5,6,1,4,14,4,32,27,5,32,32,6,26,22,4,7,1,7,6,5,5,5,1,3,1
2025,4,12,11,46,6,4,4,1,13,1,31,25,6,31,31,6,25,15,1,2,5,2,6,4,4,4,6,2,4
2025,4,13,0,46,10,4,1,3,15,1,38,28,10,38,38,6,32,23,5,4,5,6,6,6,6,6,6,2,1
2025,4,13,1,46,4,10,3,6,14,6,41,37,4,41,41,3,38,22,2,9,2,9,3,5,5,5,6,5,3
2025,4,13,2,46,6,6,1,3,17,1,36,30,6,36,36,6,30,22,2,7,4,9,6,4,4,4,6,3,1
2025,4,13,3,46,5,10,2,1,10,3,26,21,5,26,26,1,25,12,1,5,4,3,1,5,5,5,2,5,2
2025,4,13,4,46,9,8,5,5,9,1,40,31,9,40,40,2,38,19,5,3,4,7,2,6,6,6,6,4,5
2025,4,13,5,46,6,10,4,1,13,5,30,24,6,30,30,2,28,15,1,6,5,2,2,3,3,3,3,5,4
2025,4,13,6,46,7,8,3,5,15,4,35,28,7,35,35,5,30,22,2,5,5,6,5,4,4,4,2,4,3
2025,4,13,7,46,6,10,4,1,13,5,38,32,6,38,38,5,33,19,5,7,1,3,5,6,6,6,4,5,4
2025,4,13,8,46,8,8,5,3,16,5,36,28,8,36,36,2,34,21,2,8,6,6,2,2,2,2,4,4,5
2025,4,13,9,46,7,8,2,2,13,6,31,24,7,31,31,3,28,21,6,9,1,5,3,1,1,1,3,4,2
2025,4,13,10,46,12,4,3,4,18,2,37,25,12,37,37,6,31,28,6,6,6,8,6,3,3,3,1,2,3
2025,4,13,11,46,8,6,5,1,12,2,28,20,8,28,28,5,23,17,4,3,4,2,5,1,1,1,2,3,5
2025,4,14,0,46,4,4,6,4,9,6,26,22,4,26,26,1,25,16,3,7,1,5,1,1,1,1,1,2,6
2025,4,14,1,46,6,4,1,4,14,6,31,25,6,31,31,5,26,23,5,8,1,6,5,1,1,1,4,2,1
2025,4,14,2,46,10,12,3,1,12,4,34,24,10,34,34,1,33,17,4,5,6,2,1,6,6,6,2,6,3
2025,4,14,3,46,5,12,5,3,11,3,31,26,5,31,31,2,29,18,4,8,1,8,2,1,1,1,1,6,5
2025,4,14,4,46,8,4,2,6,15,2,39,31,8,39,39,3,36,25,4,8,4,12,3,6,6,6,4,2,2
2025,4,14,5,46,7,10,5,4,16,2,35,28,7,35,35,4,31,21,1,6,6,8,4,1,1,1,3,5,5
2025,4,14,6,46,5,6,1,6,11,4,28,23,5,28,28,1,27,19,2,7,3,9,1,2,2,2,3,3,1
2025,4,14,7,46,7,12,2,3,18,6,43,36,7,43,43,6,37,26,5,10,2,7,6,5,5,5,4,6,2
2025,4,14,8,46,10,6,4,6,18,5,41,31,10,41,41,3,38,29,5,10,5,11,3,3,3,3,2,3,4
2025,4,14,9,46,12,6,2,3,13,2,32,20,12,32,32,3,29,22,6,4,6,5,3,4,4,4,1,3,2
2025,4,14,10,46,8,6,4,1,22,5,43,35,8,43,43,5,38,25,2,11,6,7,5,6,6,6,5,3,4
2025,4,14,11,46,10,4,1,6,11,2,34,24,10,34,34,1,33,23,6,6,4,10,1,2,2,2,6,2,1
2025,4,15,0,46,6,10,2,4,20,6,38,32,6,38,38,5,33,26,2,11,4,9,5,1,1,1,4,5,2
2025,4,15,1,46,4,2,6,2,15,6,31,27,4,31,31,4,27,20,3,10,1,6,4,3,3,3,1,1,6
2025,4,15,2,46,4,8,4,2,16,3,33,29,4,33,33,5,28,19,1,8,3,7,5,3,3,3,3,4,4
2025,4,15,3,46,10,6,5,3,20,4,41,31,10,41,41,6,35,29,6,10,4,9,6,1,1,1,3,3,5
2025,4,15,4,46,9,2,4,6,21,6,38,29,9,38,38,4,34,30,3,11,6,11,4,2,2,2,1,1,4
2025,4,15,5,46,6,4,2,2,17,3,33,27,6,33,33,3,30,20,1,9,5,8,3,5,5,5,4,2,2
2025,4,15,6,46,6,2,2,1,16,6,28,22,6,28,28,2,26,18,1,9,5,4,2,5,5,5,2,1,2
2025,4,15,7,46,6,6,6,3,15,4,39,33,6,39,39,5,34,23,5,9,1,8,5,4,4,4,3,3,6
2025,4,15,8,46,3,6,6,1,14,5,33,30,3,33,33,2,31,17,2,11,1,7,2,4,4,4,3,3,6
2025,4,15,9,46,3,2,3,1,11,5,28,25,3,28,28,2,26,14,2,8,1,4,2,6,6,6,4,1,3
2025,4,15,10,46,11,8,5,2,16,6,41,30,11,41,41,1,40,24,6,10,5,6,1,6,6,6,2,4,5
2025,4,15,11,46,5,10,5,1,12,4,32,27,5,32,32,2,30,16,3,8,2,5,2,5,5,5,1,5,5
2025,4,16,0,46,3,4,2,5,10,2,23,20,3,23,23,5,18,17,2,4,1,7,5,1,1,1,1,2,2
2025,4,16,1,46,2,4,1,4,7,1,24,22,2,24,24,1,23,12,1,5,1,8,1,5,5,5,4,2,1
2025,4,16,2,46,7,8,3,1,10,1,33,26,7,33,33,6,27,17,6,3,1,3,6,5,5,5,4,4,3
2025,4,16,3,46,5,12,4,4,13,2,37,32,5,37,37,6,31,20,3,5,2,7,6,4,4,4,3,6,4
2025,4,16,4,46,9,4,1,1,17,6,36,27,9,36,36,6,30,24,6,8,3,3,6,5,5,5,4,2,1
2025,4,16,5,46,7,8,2,6,11,2,34,27,7,34,34,4,30,21,4,4,3,8,4,3,3,3,4,4,2
2025,4,16,6,46,10,4,5,2,12,3,34,24,10,34,34,2,32,20,6,6,4,5,2,1,1,1,6,2,5
2025,4,16,7,46,11,6,3,3,21,6,43,32,11,43,43,4,39,29,5,11,6,8,4,6,6,6,2,3,3
2025,4,16,8,46,7,6,3,2,15,5,31,24,7,31,31,3,28,23,6,11,1,8,3,1,1,1,1,3,3
2025,4,16,9,46,5,8,4,5,12,2,33,28,5,33,33,2,31,20,3,8,2,11,2,4,4,4,1,4,4
2025,4,16,10,46,5,2,5,6,13,4,35,30,5,35,35,5,30,21,2,5,3,7,5,5,5,5,3,1,5
2025,4,16,11,46,3,12,4,3,11,6,37,34,3,37,37,1,36,16,2,9,1,6,1,5,5,5,6,6,4
2025,4,17,0,46,10,2,2,3,15,2,35,25,10,35,35,2,33,22,4,7,6,8,2,6,6,6,4,1,2
2025,4,17,1,46,9,2,4,1,17,5,30,21,9,30,30,3,27,21,3,8,6,4,3,3,3,3,1,1,4
2025,4,17,2,46,9,10,5,5,16,4,40,31,9,40,40,1,39,25,4,10,5,11,1,3,3,3,2,5,5
2025,4,17,3,46,10,4,1,4,17,3,36,26,10,36,36,4,32,26,5,8,5,9,4,4,4,4,3,2,1
2025,4,17,4,46,5,4,5,5,13,5,34,29,5,34,34,3,31,20,2,7,3,7,3,1,1,1,6,2,5
2025,4,17,5,46,11,8,5,1,16,3,36,25,11,36,36,5,31,22,5,5,6,3,5,3,3,3,2,4,5
2025,4,17,6,46,5,6,6,2,20,6,41,36,5,41,41,4,37,23,1,12,4,8,4,4,4,4,5,3,6
2025,4,17,7,46,11,4,4,1,14,1,33,22,11,33,33,3,30,20,5,5,6,5,3,5,5,5,2,2,4
2025,4,17,8,46,2,4,3,1,15,6,30,28,2,30,30,6,24,17,1,8,1,3,6,5,5,5,3,2,3
2025,4,17,9,46,7,8,1,1,13,4,34,27,7,34,34,3,31,17,3,6,4,3,3,6,6,6,6,4,1
2025,4,17,10,46,8,8,6,5,14,3,47,39,8,47,47,6,41,25,6,6,2,8,6,6,6,6,6,4,6
2025,4,17,11,46,5,6,6,6,15,6,39,34,5,39,39,6,33,25,4,8,1,8,6,1,1,1,4,3,6
2025,4,18,0,46,4,6,5,3,15,6,34,30,4,34,34,6,28,20,2,7,2,4,6,1,1,1,5,3,5
2025,4,18,1,46,7,6,3,3,11,4,24,17,7,24,24,1,23,16,2,5,5,4,1,1,1,1,1,3,3
2025,4,18,2,46,5,10,3,1,17,6,39,34,5,39,39,5,34,19,1,8,4,3,5,6,6,6,6,5,3
2025,4,18,3,46,5,4,6,6,11,1,31,26,5,31,31,5,26,18,1,2,4,7,5,2,2,2,3,2,6
2025,4,18,4,46,5,4,5,3,15,4,31,26,5,31,31,2,29,20,2,10,3,9,2,3,3,3,1,2,5
2025,4,18,5,46,11,4,5,5,14,2,41,30,11,41,41,3,38,24,5,5,6,8,3,6,6,6,4,2,5
2025,4,18,6,46,5,8,1,4,8,1,24,19,5,24,24,4,20,15,3,2,2,5,4,2,2,2,2,4,1
2025,4,18,7,46,4,6,4,2,13,5,31,27,4,31,31,3,28,17,2,8,2,5,3,6,6,6,1,3,4
2025,4,18,8,46,11,2,4,3,20,3,40,29,11,40,40,6,34,28,5,8,6,8,6,4,4,4,3,1,4
2025,4,18,9,46,4,10,3,5,15,6,32,28,4,32,32,1,31,22,2,12,2,11,1,1,1,1,1,5,3
2025,4,18,10,46,6,10,1,5,10,3,34,28,6,34,34,4,30,19,4,4,2,6,4,6,6,6,3,5,1
2025,4,18,11,46,6,2,6,5,12,4,37,31,6,37,37,6,31,22,5,5,1,6,6,5,5,5,3,1,6
2025,4,19,0,47,5,2,3,6,13,3,33,28,5,33,33,3,30,21,2,7,3,10,3,5,5,5,3,1,3
2025,4,19,1,47,4,12,1,3,8,1,33,29,4,33,33,4,29,14,3,3,1,5,4,6,6,6,6,6,1
2025,4,19,2,47,12,4,3,2,16,6,40,28,12,40,40,1,39,24,6,9,6,5,1,5,5,5,6,2,3
2025,4,19,3,47,6,6,2,3,11,1,31,25,6,31,31,6,25,17,3,2,3,4,6,6,6,6,3,3,2
2025,4,19,4,47,7,6,2,1,14,3,29,22,7,29,29,1,28,18,3,9,4,7,1,4,4,4,2,3,2
2025,4,19,5,47,8,4,3,5,16,5,35,27,8,35,35,4,31,26,5,9,3,9,4,2,2,2,2,2,3
2025,4,19,6,47,6,6,1,6,10,2,31,25,6,31,31,2,29,20,4,6,2,10,2,4,4,4,3,3,1
2025,4,19,7,47,7,12,4,6,10,5,37,30,7,37,37,3,34,22,6,6,1,7,3,4,4,4,1,6,4
2025,4,19,8,47,9,12,1,2,18,4,39,30,9,39,39,6,33,26,6,9,3,7,6,4,4,4,2,6,1
2025,4,19,9,47,9,2,6,1,17,5,34,25,9,34,34,2,32,22,4,10,5,6,2,2,2,2,3,1,6
2025,4,19,10,47,6,8,2,6,10,2,33,27,6,33,33,3,30,19,3,4,3,8,3,5,5,5,3,4,2
2025,4,19,11,47,7,8,3,2,12,2,34,27,7,34,34,2,32,15,1,4,6,4,2,6,6,6,6,4,3
2025,4,20,0,47,7,2,2,1,13,5,33,26,7,33,33,4,29,18,4,6,3,2,4,6,6,6,6,1,2
2025,4,20,1,47,7,4,6,1,18,3,34,27,7,34,34,3,31,20,1,9,6,7,3,4,4,4,2,2,6
2025,4,20,2,47,7,12,3,1,15,3,35,28,7,35,35,3,32,19,3,8,4,6,3,1,1,1,6,6,3
2025,4,20,3,47,7,2,4,6,16,6,34,27,7,34,34,3,31,23,1,7,6,7,3,2,2,2,4,1,4
2025,4,20,4,47,9,6,5,1,22,6,42,33,9,42,42,5,37,27,4,12,5,7,5,5,5,5,2,3,5
2025,4,20,5,47,7,4,1,5,19,6,41,34,7,41,41,5,36,27,3,10,4,9,5,6,6,6,5,2,1
2025,4,20,6,47,6,12,3,5,11,3,32,26,6,32,32,3,29,19,3,5,3,7,3,3,3,3,1,6,3
2025,4,20,7,47,4,4,1,1,15,5,30,26,4,30,30,4,26,19,3,10,1,6,4,6,6,6,2,2,1
2025,4,20,8,47,4,4,3,3,10,2,27,23,4,27,27,3,24,15,2,5,2,6,3,3,3,3,4,2,3
2025,4,20,9,47,7,10,1,2,11,2,30,23,7,30,30,3,27,16,3,4,4,4,3,5,5,5,3,5,1
2025,4,20,10,47,6,10,3,1,17,6,40,34,6,40,40,2,38,21,3,12,3,7,2,5,5,5,6,5,3
2025,4,20,11,47,8,6,3,1,16,3,38,30,8,38,38,4,34,22,5,9,3,7,4,4,4,4,6,3,3
2025,4,21,0,47,5,12,4,4,15,3,39,34,5,39,39,5,34,22,3,8,2,9,5,3,3,3,4,6,4
2025,4,21,1,47,9,10,4,6,13,2,43,34,9,43,43,1,42,24,5,8,4,12,1,6,6,6,4,5,4
2025,4,21,2,47,7,8,5,5,11,1,34,27,7,34,34,6,28,21,5,3,2,7,6,2,2,2,2,4,5
2025,4,21,3,47,5,4,6,4,8,2,26,21,5,26,26,4,22,16,4,3,1,5,4,1,1,1,1,2,6
2025,4,21,4,47,8,6,1,3,12,3,30,22,8,30,30,2,28,17,2,4,6,4,2,3,3,3,6,3,1
2025,4,21,5,47,9,8,5,1,22,6,42,33,9,42,42,6,36,27,4,11,5,6,6,2,2,2,4,4,5
2025,4,21,6,47,8,12,5,1,10,3,37,29,8,37,37,4,33,17,6,4,2,2,4,4,4,4,5,6,5
2025,4,21,7,47,5,10,3,6,13,3,37,32,5,37,37,5,32,23,4,7,1,10,5,5,5,5,1,5,3
2025,4,21,8,47,11,4,4,4,12,1,33,22,11,33,33,2,31,21,5,4,6,7,2,3,3,3,3,2,4
2025,4,21,9,47,11,8,6,4,14,3,41,30,11,41,41,5,36,24,6,4,5,5,5,4,4,4,3,4,6
2025,4,21,10,47,9,4,2,2,15,6,32,23,9,32,32,2,30,22,5,9,4,5,2,4,4,4,2,2,2
2025,4,21,11,47,12,6,4,2,16,5,40,28,12,40,40,3,37,24,6,7,6,4,3,6,6,6,3,3,4
2025,4,22,0,47,4,8,1,4,7,1,28,24,4,28,28,1,27,12,1,3,3,6,1,5,5,5,6,4,1
